TITLE,CATEGORY,URL,MAIN CONTENT,STATUS,Update-document
"Video Demo Thiết Kế Ngoại Thất",JEGA CLOUD DESIGN,https://www.youtube.com/watch?v=07dCGsNeF6U,"Chào mừng quý khách đến với Jega Việt Nam!
 
Trong video này, chúng tôi sẽ giới thiệu chi tiết về quy trình thiết kế ngoại thất cho ngôi nhà hai tầng. Jega Việt Nam, với hệ sinh thái kỹ thuật số toàn diện, giúp quý khách dễ dàng hình dung và tùy chỉnh mọi yếu tố, từ mặt bằng, ban công, sân vườn đến gara ô tô, mang đến không gian sống hoàn hảo và đẳng cấp.
 
- **00:07**: Giới thiệu tổng quan về thiết kế ngoại thất nhà 2 tầng.
- **00:09**: Thiết kế mặt bằng nhà 2 tầng, bao gồm cách vẽ tường, thêm cửa sổ và cửa ra vào.
- **00:35**: Thiết kế ban công, tùy chỉnh hình dạng và kích thước.
- **01:01**: Thiết kế sân thượng, tạo không gian thư giãn và giải trí.
- **01:09**: Thiết kế sân vườn, bố trí cảnh quan và tiểu cảnh.
- **01:23**: Thiết kế gara ô tô, tối ưu hóa không gian và công năng.
- **01:27**: Tổng quan ngoại thất nhà 2 tầng hoàn chỉnh, bao gồm sân vườn và gara ô tô.
- **01:39**: Khám phá chi tiết các khu vực ngoại thất như hồ bơi và khu vực thư giãn.
- **01:54**: Chiêm ngưỡng toàn bộ không gian ngoại thất từ nhiều góc độ khác nhau.",Completed,Completed
"Video Demo Thiết Kế Tủ Bếp",JEGA CLOUD DESIGN,https://www.youtube.com/watch?v=uKwfWWePTj0,"Chào mừng quý khách đến với video giới thiệu về cách tạo ra một căn bếp mơ ước với Jega Việt Nam! Video này sẽ hướng dẫn bạn từng bước cách sử dụng phần mềm của chúng tôi để thiết kế, tùy chỉnh và hiện thực hóa không gian bếp lý tưởng của mình.

Dưới đây là các nội dung chính trong video và thời điểm bắt đầu của mỗi phần:

- **00:09**: Tải sơ đồ mặt sàn CAD (Upload CAD Floorplan).
- **00:14**: Tùy chỉnh các góc tủ (Customizing Different Cabinet).
- **00:28**: Tùy chỉnh các tủ khác (Customize Different Cabinet).
- **00:49**: Tùy chỉnh các chức năng công năng (Customize Functional Parts).
- **00:55**: Thiết lập dải đèn (Install Light Strip).
- **01:00**: Vẽ chân len, mặt bếp (Drawing Molding, Trim & Countertop).
- **01:07**: Tùy chỉnh bàn đảo bếp (Customizing Kitchen Island).
- **01:25**: Thay đổi phong cách và chất liệu (Change Style and Material).
- **01:35**: Trang trí thông minh (Small Decorations).
- **01:40**: Xuất bản vẽ và báo giá (Export Drawings and Quotation).",Completed,Completed
"Video Demo Thiết Kế Tủ Quần Áo May Đo",JEGA CLOUD DESIGN,https://www.youtube.com/watch?v=vVOMTI5VjIg,"Chào mừng quý khách đến với Jega Việt Nam!

Video này trình bày chi tiết cách chúng tôi giúp bạn thiết kế và tùy chỉnh tủ quần áo theo yêu cầu, đặc biệt là với các không gian có hình dáng độc đáo. Từ việc tùy chỉnh kích thước tủ, vẽ các tấm đợt và khung theo ý muốn, đến việc thay đổi phong cách và chất liệu, Jega đảm bảo mọi sản phẩm đều phù hợp hoàn hảo với không gian của bạn. Cuối cùng, chúng tôi sẽ xuất bản vẽ chi tiết và báo giá nhanh chóng để giúp bạn dễ dàng hiện thực hóa ý tưởng.

Dưới đây là các nội dung chính của video:

- **00:07**: Tùy chỉnh các tủ áo nhỏ.
- **00:22**: Vẽ các tấm đợt tùy chỉnh.
- **00:51**: Thiết kế giường tatami.
- **01:03**: Vẽ khung may đo/tùy chỉnh.
- **01:40**: Thay đổi phong cách và chất liệu.
- **01:48**: Trang trí thông minh.
- **01:52**: Xuất bản vẽ và báo giá.",Completed,Completed
"Video Demo Thiết Kế Gạch Ốp Lát",JEGA CLOUD DESIGN,https://www.youtube.com/watch?v=vCqgMf-zQHw,"Jega Việt Nam hân hạnh giới thiệu quy trình thiết kế gạch ốp lát chuyên nghiệp, giúp bạn kiến tạo không gian nội thất mơ ước. Từ việc nhập sơ đồ mặt bằng CAD, tùy chỉnh vị trí và kiểu dáng gạch, đến việc tạo bản vẽ thiết kế chi tiết và bảng kê vật tư, Jega Việt Nam mang đến giải pháp toàn diện, hiệu quả, đảm bảo tính thẩm mỹ và công năng tối ưu cho mọi công trình.

Các ý chính trong video:

- **00:09**: Tải sơ đồ mặt bằng CAD.
- **00:16**: Tùy chỉnh vị trí gạch lát.
- **00:29**: Thiết kế tham số gạch lát.
- **00:36**: Tùy chỉnh vân gạch lát.
- **00:40**: Tùy chỉnh khuôn gạch lát.
- **00:52**: Nhấn bản thiết kế gạch lát.
- **01:04**: Thiết kế theo mẫu.
- **01:27**: Thiết kế theo mẫu.
- **01:34**: Thiết kế theo mẫu.
- **01:40**: Báo giá vật tư.",Completed,Completed
Macchiato,JEGA CLOUD DESIGN,https://www.youtube.com/watch?v=7or62dn1AAk,"Jega Việt Nam hân hạnh giới thiệu video về căn hộ Macchiato - ngôi nhà sang trọng mang phong cách Pháp nhẹ nhàng. Video này sẽ đưa quý khách khám phá từng không gian sống được thiết kế tinh tế và hài hòa, từ lối vào ấm cúng đến phòng khách hiện đại, phòng ăn sang trọng, phòng làm việc tiện nghi và các phòng ngủ đầy tính thẩm mỹ, bao gồm cả phòng thay đồ và phòng trẻ em. Cuối cùng, chúng tôi sẽ tiết lộ cách phối hợp màu sắc đã tạo nên vẻ đẹp độc đáo cho toàn bộ không gian này.

- **00:02**: Lối vào
- **00:09**: Phòng khách
- **00:27**: Phòng ăn
- **00:31**: Phòng làm việc
- **00:37**: Phòng ngủ
- **00:46**: Phòng thay đồ
- **00:50**: Phòng trẻ em
- **01:05**: Kết hợp màu sắc",Completed,Completed
"Render Ánh sáng tự nhiên",JEGA CLOUD DESIGN,https://www.youtube.com/watch?v=3753ZTwK_zg,"Dưới đây là tổng hợp nội dung chính của video, giúp quý khách hàng nắm bắt nhanh chóng và hiệu quả:

Video trình bày cách Jega Việt Nam sử dụng các giải pháp số hóa và tự động hóa để tối ưu hóa quy trình sản xuất nội thất. Từ khâu thiết kế đến quản lý chuỗi cung ứng, Jega cam kết mang đến những sản phẩm chất lượng cao với quy trình sản xuất hiệu quả và minh bạch.

- **00:08**: Cảnh nội thất ban ngày, cho thấy ánh sáng tự nhiên tràn ngập không gian, tạo cảm giác rộng rãi và thoáng đãng.
- **00:10**: Cảnh nội thất dần chuyển sang ban đêm, tạo nên một không gian ấm cúng và sang trọng với ánh sáng nhân tạo.
- **00:15**: Ánh sáng ban ngày trở lại, làm nổi bật sự tươi mới và sinh động của không gian nội thất.
- **00:20**: Không gian lại chuyển sang ban đêm, thể hiện sự linh hoạt và khả năng biến đổi của thiết kế nội thất Jega.",Completed,Completed
"Render Ánh sáng và Vật liệu",JEGA CLOUD DESIGN,https://www.youtube.com/watch?v=jm7vp1B4sWw,"Jega Việt Nam là một hệ sinh thái kỹ thuật số và chuỗi cung ứng toàn diện trong ngành nội thất. Chúng tôi mong muốn mang đến những trải nghiệm sống đỉnh cao và video này sẽ phác họa một không gian giải trí sang trọng, nơi công nghệ và thiết kế nội thất hòa quyện để tạo nên sự thoải mái và đẳng cấp.

- **00:00**: Hình ảnh tổng thể không gian phòng giải trí với nội thất sang trọng, đèn LED trang trí và màn hình lớn.
- **00:04**: Cận cảnh bàn trà với những chi tiết tinh tế như trái cây tươi và ly rượu vang, gợi lên không khí thư giãn.
- **00:08**: Không gian phòng được bố trí lại, màn hình chiếu phim được bật lên, cho thấy khả năng biến đổi linh hoạt của không gian giải trí.",Completed,Completed
"Introducing The JEGA CLOUD DESIGN Design Platform",JEGA CLOUD DESIGN,https://www.youtube.com/watch?v=bkgDHvh9zmY,"Chào mừng quý khách đến với Jega Cloud Design! Video này là phần giới thiệu toàn diện về giải pháp của Jega, từ thiết kế nội thất tích hợp AI đến sản xuất thông minh. Video sẽ hướng dẫn quý khách cách tạo ra những thiết kế tuyệt đẹp, tuân thủ tiêu chuẩn kỹ thuật, và hiển thị các bản phối cảnh chân thực chỉ trong vài phút.

Các nội dung chính trong video:
- **00:06**: Giới thiệu giải pháp toàn diện của Jega, bao gồm thiết kế AI và sản xuất thông minh.
- **00:16**: Khả năng tạo ra các thiết kế đáp ứng tiêu chuẩn kỹ thuật và bản phối cảnh chân thực chỉ trong vài phút.
- **00:27**: Quy trình thiết kế được tinh gọn với Jega, cho phép chuyển đổi bản vẽ 2D sang 3D dễ dàng và truy cập hàng triệu mẫu, cùng các mẫu tùy chỉnh đa dạng.
- **00:39**: Sử dụng tính năng mô hình hóa để tạo các đối tượng và cảnh vật khác nhau, từ cửa sổ nhôm đến ngoại thất nhà.
- **00:48**: Trải nghiệm sức mạnh của tự động hóa AI trong Jega, giúp xử lý các quy trình như lát gạch, điều chỉnh kích thước và thiết lập tiện ích.
- **00:57**: Trình bày khả năng chuyển đổi không gian sống của khách hàng với các lựa chọn màu sắc và vật liệu đa dạng.
- **01:06**: Quy trình thiết kế nội thất tùy chỉnh, tủ bếp và phòng tắm trở nên đơn giản.
- **01:29**: Trình bày thiết kế phòng tắm với tính năng kết xuất và tham quan ảo 720 độ.
- **01:43**: Gây ấn tượng với khách hàng và rút ngắn chu kỳ bán hàng.
- **01:47**: Tạo báo giá chính xác, xuất dữ liệu và tệp để xử lý đơn hàng, đồng thời kết nối với sản xuất.
- **01:57**: Quá trình từ thiết kế đến sản xuất chưa bao giờ mượt mà đến thế.
- **02:03**: Jega đã được hàng triệu nhà thiết kế và 20.000 công ty trên toàn thế giới tin dùng.",Completed,Completed
"Breakthrough Revenue Solutions for Tile Enterprises with JEGA CLOUD DESIGN.",JEGA CLOUD DESIGN,https://www.youtube.com/watch?v=aMuQvaYbBnY,"Jega Cloud Design là giải pháp đột phá giúp nâng tầm doanh nghiệp gạch ốp lát của bạn. Với công nghệ 3D và Panorama 720 độ tiên tiến, khách hàng của bạn có thể trải nghiệm không gian sống động như thật, dễ dàng hình dung và lựa chọn các mẫu gạch ốp lát. Jega Cloud Design giúp tiết kiệm thời gian, tăng hiệu quả bán hàng và tạo ấn tượng mạnh mẽ với cả những khách hàng khó tính nhất.

- **00:02**: Nâng tầm doanh nghiệp gạch ốp lát với Jega Cloud Design.
- **00:05**: Jega Cloud Design giúp khách hàng trải nghiệm không gian như thật với công nghệ 3D và Panorama 720 độ.
- **00:12**: Tư vấn viên có thể dễ dàng tạo dự án mới từ thư viện mẫu với hơn 1.000 thiết kế có sẵn.
- **00:20**: Tạo bố cục 3D tùy chỉnh bằng cách tải lên ảnh bản vẽ 2D.
- **00:32**: Dễ dàng lựa chọn và thay đổi các mẫu gạch ốp lát trong phòng.
- **00:42**: So sánh nhiều tùy chọn gạch ốp lát trong môi trường thực tế ảo 720 độ.
- **00:53**: Jega Cloud Design giúp tiết kiệm thời gian, tăng hiệu quả bán hàng và tạo ấn tượng mạnh mẽ với khách hàng.",Completed,Completed
"Introducing JEGA CLOUD FACTORY Lite for Small and Medium-Sized Manufacturing Plants",JEGA CLOUD FACTORY,https://www.youtube.com/watch?v=eVZplqB6Mc0,"Chào mừng quý khách đến với Jega Việt Nam! 

Jega Việt Nam là một hệ sinh thái kỹ thuật số toàn diện, cung cấp các giải pháp chuỗi cung ứng tích hợp cho ngành nội thất. Chúng tôi tự hào mang đến quy trình sản xuất và quản lý nội thất thông minh, hiệu quả và tối ưu hóa chi phí, giúp doanh nghiệp nâng tầm hoạt động và đáp ứng mọi nhu cầu khách hàng. 

Video này sẽ đưa quý khách đi sâu vào quy trình hoạt động của Jega Việt Nam, từ khâu thiết kế đến sản xuất và quản lý kho bãi, với sự hỗ trợ của công nghệ hiện đại và tự động hóa. Hãy cùng khám phá cách Jega Việt Nam biến những ý tưởng thiết kế nội thất thành hiện thực một cách nhanh chóng và chính xác nhất.

**Các nội dung chính trong video:**

*   **00:06**: Jega Cloud Factory – Nền tảng kỹ thuật số toàn chuỗi cho hệ sinh thái công nghiệp.
*   **00:15**: Hỗ trợ các doanh nghiệp hoàn thiện nội thất với nâng cấp kỹ thuật số toàn diện từ khâu thiết kế đến sản xuất.
*   **00:23**: Kinh nghiệm dày dặn trong việc giải quyết các vấn đề trong ngành nội thất đặt làm theo yêu cầu.
*   **00:27**: Nghiên cứu và phát triển chuyên sâu các giải pháp kỹ thuật tổng thể cho ngành nội thất.
*   **00:33**: Giải quyết các vấn đề về thiết kế, sản xuất và quản lý cho doanh nghiệp.
*   **00:41**: Thiết kế dễ dàng và tháo rời bản vẽ.
*   **00:45**: Xuất bản vẽ chỉ trong 2 phút và khôi phục tủ từ bản vẽ CAD.
*   **00:49**: Chuyển đổi trực tiếp từ thiết kế sang sản xuất.
*   **00:54**: Tháo rời bản vẽ và gửi trực tiếp đến dây chuyền sản xuất chỉ với một cú nhấp chuột.
*   **00:57**: Quy trình bố trí cắt vật liệu được tối ưu hóa.
*   **01:00**: Thuật toán bố trí cắt vật liệu mạnh mẽ bên trong hệ thống.
*   **01:04**: Các giải pháp lồng ghép được tinh chỉnh và tùy chỉnh.
*   **01:07**: Tỷ lệ tận dụng nguyên liệu thô lên đến 95%.
*   **01:10**: Quản lý vận hành dễ dàng hơn.
*   **01:13**: Cơ sở dữ liệu trực tuyến cho khách hàng, đơn hàng và kênh.
*   **01:16**: Kiểm tra thông tin hoạt động mọi lúc mọi nơi.
*   **01:19**: Quản lý có hệ thống, đồng bộ hóa thông tin cho toàn bộ nhân viên.
*   **01:23**: Quản lý đóng gói & kho bãi được đơn giản hóa.
*   **01:26**: Đóng gói và lưu kho tiện lợi và chính xác trong hệ thống xuất/nhập của chúng tôi.
*   **01:31**: Kiểm tra bất kỳ lịch sử hoạt động nào bạn muốn.
*   **01:35**: Hợp nhất thiết kế, sản xuất và quản lý trong một hệ thống.
*   **01:42**: Đơn giản nhưng được tổ chức tốt.
*   **01:45**: Nhà máy đám mây Jega.
*   **01:49**: Giúp công việc dễ dàng hơn cho các công ty nội thất đặt làm theo yêu cầu.
*   **01:52**: Nhận ra rằng số hóa nằm trong tầm tay bạn.
*   **02:00**: Với sự hỗ trợ kỹ thuật mạnh mẽ của Jega.
*   **02:04**: Tham gia làn sóng đổi mới của hoàn thiện nội thất.
*   **02:10**: Bắt kịp thế hệ kỹ thuật số, hiện thực hóa sự cập nhật của công nghiệp 4.0.",Completed,
